Oregon,7,44,39,4,Jun 1,,7,,,,,,Moore Information
Pennsylvania,21,47,46,6,Jun 9,,,21,,,,,Survey USA
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,41,49,1,Jun 16,,,,,,11,,Rasmussen
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,46,45,4,Jun 11,,,11,,,,,Moore Information
West Virginia,5,47,44,3,Jun 17,,,5,,,,,American Res. Group
Wisconsin,10,42,44,4,Jun 8,,,,,10,,,LA Times
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,43,51,2,Jun 6,,,,,,6,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmussen
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,44,1,Jun 17,,,27,,,,,Rasmussen
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,28,67,2,(none),,,,,,,4,2000 Election
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,48,1,Jun 6,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,42,44,4,Jun 8,,,,,17,,,LA Times
Minnesota,10,51,44,2,Jun 6,,10,,,,,,Zogby
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Election
Missouri,11,37,48,5,Jun 8,,,,,,,11,LA Times
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,44,2,Jun 6,,,5,,,,,Zogby
New Hampshire,4,46,46,2,Jun 9,,,,4,,,,American Res. Group
New Jersey,15,46,43,5,May 16,,,15,,,,,Quinnipiac Univ.
New Mexico,5,47,48,2,Jun 6,,,,,5,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,41,48,3,May 17,,,,,,15,,Mason-Dixon
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,45,42,4,Jun 8,,,20,,,,,LA Times
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,44,39,4,Jun 1,,7,,,,,,Moore Information
Pennsylvania,21,47,46,6,Jun 9,,,21,,,,,Survey USA
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,41,49,1,Jun 16,,,,,,11,,Rasmussen
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,46,45,4,Jun 11,,,11,,,,,Moore Information
West Virginia,5,47,44,3,Jun 17,,,5,,,,,American Res. Group
Wisconsin,10,42,44,4,Jun 8,,,,,10,,,LA Times
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmussen
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,46,50,1,Jun 20,,,,,27,,,Zogby
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,28,67,2,(none),,,,,,,4,2000 Election
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,46,47,2,Jun 20,,,,,17,,,Zogby
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Election
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,46,43,5,May 16,,,15,,,,,Quinnipiac Univ.
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,45,51,1,Jun 20,,,,,,20,,Zogby
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,52,45,2,Jun 20,,21,,,,,,Zogby
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogby
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogby
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmussen
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,46,50,1,Jun 20,,,,,27,,,Zogby
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,28,67,2,(none),,,,,,,4,2000 Election
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,46,47,2,Jun 20,,,,,17,,,Zogby
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Election
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,45,51,1,Jun 20,,,,,,20,,Zogby
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,52,45,2,Jun 20,,21,,,,,,Zogby
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogby
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogby
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmussen
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,48,42,1,Jun 22,,27,,,,,,Rasmussen
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,28,67,2,(none),,,,,,,4,2000 Election
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,46,47,2,Jun 20,,,,,17,,,Zogby
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Election
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Group
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,49,43,2,Jun 22,,21,,,,,,Quinnipiac Univ.
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogby
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogby
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmussen
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Group
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,40,42,5,Jun 23,,,,,17,,,Fox/Opinion Dyn.
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Election
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Group
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,49,43,2,Jun 22,,21,,,,,,Quinnipiac Univ.
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogby
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogby
Wisconsin,10,51,46,1,Jun 20,,10,,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmussen
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Group
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,40,42,5,Jun 23,,,,,17,,,Fox/Opinion Dyn.
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Election
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Group
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,43,45,2,Jun 23,,,,,21,,,Quinnipiac & Fox
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogby
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogby
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,44,49,4,Apr 14,,,,,,9,,Rasmussen
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Group
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,40,42,5,Jun 23,,,,,17,,,Fox/Opinion Dyn.
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,41,58,1,(none),,,,,,,6,2000 Election
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,45,47,2,Jun 20,,,,,5,,,Zogby
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Group
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,43,45,2,Jun 23,,,,,21,,,Quinnipiac & Fox
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogby
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogby
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,46,1,Jun 23,,,27,,,,,American Res. Group
Georgia,15,32,49,3,Jun 2,,,,,,,15,Inside Advantage
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Election
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,39,1,Jun 9,21,,,,,,,Survey USA
Indiana,11,33,54,6,May 19,,,,,,,11,Selzer & Co.
Iowa,7,49,47,2,Jun 20,,,7,,,,,Zogby
Kansas,6,39,57,,Mar 4,,,,,,,6,Survey USA
Kentucky,8,39,52,,Jun 8,,,,,,,8,Survey USA
Louisiana,9,42,48,,May 26,,,,,,9,,Market Research
Maine,4,54,35,3,May 31,4,,,,,,,Rasmussen
Maryland,10,52,38,,Jun 9,10,,,,,,,Gonzales Res.
Massachusetts,12,54,30,5,May 6,12,,,,,,,Univ. of Mass.
Michigan,17,40,42,5,Jun 23,,,,,17,,,Fox/Opinion Dyn.
Minnesota,10,50,45,3,Jun 20,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,48,49,1,Jun 20,,,,,11,,,Zogby
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,42,48,5,Jun 22,,,,,,5,,Research 2000
New Hampshire,4,46,43,2,Jun 20,,,4,,,,,Zogby
New Jersey,15,46,40,7,Jun 20,,15,,,,,,Quinnipiac Univ.
New Mexico,5,50,43,1,Jun 20,,5,,,,,,Zogby
New York,31,55,36,1,Jun 14,31,,,,,,,Quinnipiac Univ.
North Carolina,15,40,46,4,Jun 16,,,,,,15,,Research 2000
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,49,43,2,Jun 23,,20,,,,,,American Res. Group
Oklahoma,7,34,53,,May 19,,,,,,,7,Wilson Research
Oregon,7,51,44,1,Jun 20,,7,,,,,,Zogby
Pennsylvania,21,43,45,2,Jun 23,,,,,21,,,Quinnipiac & Fox
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,39,49,3,May 31,,,,,,,8,Rasmussen
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogby
Tennessee,11,39,57,1,Jun 20,,,,,,,11,Zogby
Texas,34,38,58,3,May 31,,,,,,,34,Rasmussen
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,47,3,May 31,,,,,13,,,Rasmussen
Washington,11,52,45,1,Jun 20,,11,,,,,,Zogby
West Virginia,5,43,49,1,Jun 20,,,,,,5,,Zogby
Wisconsin,10,42,46,1,Jun 23,,,,,10,,,Badger
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,28,59,10,(none),,,,,,,3,2000 Election
Arizona,10,41,44,2,Jun 19,,,,,10,,,Market Solutions
Arkansas,6,47,45,2,Jun 20,,,6,,,,,Zogby
California,55,51,39,4,May 24,55,,,,,,,Field Poll
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixon
Connecticut,7,46,36,8,Jun 1,7,,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,43,43,5,Jun 27,,,,27,,,,Quinnipiac Univ.
